Date,Open,High,Low,Close,Adj Close,Volume
7/27/2021,289.429993,289.579987,282.950012,286.540009,282.82019,33604100
7/28/2021,288.98999,290.149994,283.829987,286.220001,282.504303,33566900
7/29/2021,286.23999,288.619995,286.079987,286.5,282.78067,18168300
7/30/2021,285.170013,286.660004,283.910004,284.910004,281.211334,20944800
8/2/2021,286.359985,286.769989,283.73999,284.820007,281.122498,16267400
8/3/2021,285.420013,287.230011,284,287.119995,283.39267,17879000
8/4/2021,286.220001,287.589996,284.649994,286.51001,282.790588,16191300
8/5/2021,286.880005,289.630005,286.100006,289.519989,285.761475,13900200
8/6/2021,288.51001,289.5,287.619995,289.459991,285.70224,16589300
8/9/2021,289.75,291.549988,287.809998,288.329987,284.586884,16117600
8/10/2021,288.799988,289.25,285.200012,286.440002,282.721466,18616600
8/11/2021,287.209991,288.660004,285.859985,286.950012,283.224823,13955900
8/12/2021,286.630005,289.970001,286.339996,289.809998,286.047729,14561300
8/13/2021,289.480011,292.899994,289.299988,292.850006,289.048248,18249000
8/16/2021,293.190002,294.820007,290.019989,294.600006,290.775543,22507600
8/17/2021,292.390015,293.429993,291.079987,293.079987,289.275238,20075300
8/18/2021,292.040009,294.820007,290.269989,290.730011,287.505096,21813000
8/19/2021,288.690002,297.470001,288.640015,296.769989,293.478088,29850500
8/20/2021,299.720001,305.839996,298.059998,304.359985,300.983917,40817600
8/23/2021,303.25,305.399994,301.850006,304.649994,301.270691,22830200
8/24/2021,305.019989,305.649994,302,302.619995,299.263184,18175800
8/25/2021,304.299988,304.589996,300.420013,302.01001,298.660004,20006100
8/26/2021,300.98999,302.429993,298.950012,299.089996,295.772369,17666100
8/27/2021,298.98999,300.869995,296.829987,299.720001,296.395416,22605700
8/30/2021,301.119995,304.220001,301.059998,303.589996,300.222412,16348100
8/31/2021,304.420013,304.5,301.5,301.880005,298.531464,26285300
9/1/2021,302.869995,305.190002,301.48999,301.829987,298.481995,18983800
9/2/2021,302.200012,303.359985,300.179993,301.149994,297.80954,16285600
9/3/2021,300.98999,302.600006,300.26001,301.140015,297.799683,14747900
9/7/2021,301.01001,301.089996,298.200012,300.179993,296.850281,17180400
9/8/2021,299.779999,300.609985,297.470001,300.209991,296.879944,15046800
9/9/2021,300.820007,302.140015,297,297.25,293.95282,19927000
9/10/2021,298.420013,299.920013,295.380005,295.709991,292.429871,19633400
9/13/2021,297.549988,298.540009,294.079987,296.98999,293.695648,23652900
9/14/2021,299.559998,301.390015,298.100006,299.790009,296.46463,21853400
9/15/2021,303.26001,305.320007,301.820007,304.820007,301.438843,28356300
9/16/2021,303.76001,305.309998,300.76001,305.220001,301.834381,19550800
9/17/2021,304.170013,304.5,299.529999,299.869995,296.543732,41372500
9/20/2021,296.329987,298.720001,289.519989,294.299988,291.035492,38278700
9/21/2021,295.690002,297.540009,294.070007,294.799988,291.529938,22364100
9/22/2021,296.730011,300.220001,294.51001,298.579987,295.268036,26626300
9/23/2021,298.850006,300.899994,297.529999,299.559998,296.237122,18604600
9/24/2021,298.230011,299.799988,296.929993,299.350006,296.02948,14999000
9/27/2021,296.140015,296.470001,292.940002,294.170013,290.906982,23571700
9/28/2021,289.799988,290.779999,282.75,283.519989,280.375061,43186200
9/29/2021,285.100006,286.769989,283.01001,284,280.849731,26353700
9/30/2021,285.709991,287.829987,281.619995,281.920013,278.792847,32343600
10/1/2021,282.119995,289.980011,281.290009,289.100006,285.893158,30086300
10/4/2021,287.399994,287.75,280.25,283.109985,279.969666,31350700
10/5/2021,284.049988,290.399994,284.049988,288.76001,285.556976,24993000
10/6/2021,285.779999,293.630005,285.51001,293.109985,289.858734,28002600
10/7/2021,295.179993,296.640015,293.920013,294.850006,291.579376,20430500
10/8/2021,296.220001,296.640015,293.76001,294.850006,291.579376,17685700
10/11/2021,292.920013,297.970001,292.75,294.230011,290.966278,19298600
10/12/2021,295.339996,295.440002,292.350006,292.880005,289.631287,17974100
10/13/2021,294.910004,297.279999,293.48999,296.309998,293.023193,23416300
10/14/2021,299.209991,303.269989,297.829987,302.75,299.391754,27262900
10/15/2021,302.339996,304.450012,300.519989,304.209991,300.835571,25384800
10/18/2021,303.570007,308.209991,302.690002,307.290009,303.881439,22729300
10/19/2021,308.350006,309.299988,307.220001,308.230011,304.811035,17682100
10/20/2021,309.209991,309.700012,306.109985,307.410004,304.000092,16537100
10/21/2021,307.170013,311.019989,306.359985,310.76001,307.312927,16918100
10/22/2021,310.399994,311.089996,307.799988,309.160004,305.730682,17449300
10/25/2021,309.359985,309.399994,306.459991,308.130005,304.712128,17554500
10/26/2021,311,312.399994,308.600006,310.109985,306.670166,28107300
10/27/2021,316,326.100006,316,323.170013,319.585297,52588700
10/28/2021,324.329987,324.869995,321.359985,324.350006,320.752167,26297900
10/29/2021,324.130005,332,323.899994,331.619995,327.941528,34766000
11/1/2021,331.359985,331.48999,326.369995,329.369995,325.716492,27073200
11/2/2021,330.309998,333.450012,330,333.130005,329.434814,26487100
11/3/2021,333.899994,334.899994,330.649994,334,330.295135,21500100
11/4/2021,332.890015,336.540009,329.51001,336.440002,332.708038,23992200
11/5/2021,338.51001,338.790009,334.420013,336.059998,332.332275,22570100
11/8/2021,337.299988,337.649994,334.440002,336.98999,333.251984,20897000
11/9/2021,337.109985,338.720001,334.529999,335.950012,332.223541,21307400
11/10/2021,334.570007,334.630005,329.920013,330.799988,327.130646,25500900
11/11/2021,331.25,333.769989,330.51001,332.429993,328.742523,16849800
11/12/2021,333.920013,337.230011,333.790009,336.720001,332.984985,23831000
11/15/2021,337.540009,337.880005,334.029999,336.070007,332.342163,16723000
11/16/2021,335.679993,340.670013,335.51001,339.51001,335.744049,20886800
11/17/2021,338.940002,342.190002,338,339.119995,335.971893,19053400
11/18/2021,338.179993,342.450012,337.119995,341.269989,338.101929,22463500
11/19/2021,342.640015,345.100006,342.200012,343.109985,339.924835,21963400
11/22/2021,344.619995,349.670013,339.549988,339.829987,336.675262,31031100
11/23/2021,337.049988,339.450012,333.559998,337.679993,334.545227,30427600
11/24/2021,336.279999,338.160004,333.910004,337.910004,334.773102,21661300
11/26/2021,334.350006,337.929993,328.119995,329.679993,326.619507,24217200
11/29/2021,334.940002,339.029999,334.73999,336.630005,333.505005,28563500
11/30/2021,335.320007,337.779999,328.98999,330.589996,327.521057,42885600
12/1/2021,335.130005,339.279999,329.390015,330.079987,327.015808,33337600
12/2/2021,330.299988,333.48999,327.799988,329.48999,326.431274,30766000
12/3/2021,331.98999,332.700012,318.029999,323.01001,320.011444,41779300
12/6/2021,323.950012,327.450012,319.230011,326.190002,323.161926,30032600
12/7/2021,331.640015,335.799988,330.100006,334.920013,331.810852,31021900
12/8/2021,335.309998,335.5,330.799988,334.970001,331.860443,24761000
12/9/2021,334.410004,336.48999,332.119995,333.100006,330.007751,22214200
12/10/2021,334.980011,343,334.790009,342.540009,339.360168,38095700
12/13/2021,340.679993,343.790009,339.079987,339.399994,336.249268,28899400
12/14/2021,333.220001,334.640015,324.109985,328.339996,325.291962,44438700
12/15/2021,328.609985,335.190002,324.5,334.649994,331.543365,35381100
12/16/2021,335.709991,336.76001,323.019989,324.899994,321.883881,35034800
12/17/2021,320.880005,324.920013,317.25,323.799988,320.794098,47750300
12/20/2021,320.049988,322.799988,317.570007,319.910004,316.940216,28326500
12/21/2021,323.290009,327.730011,319.799988,327.290009,324.251709,24740600
12/22/2021,328.299988,333.609985,325.75,333.200012,330.106873,24831500
12/23/2021,332.75,336.390015,332.730011,334.690002,331.583038,19617800
12/27/2021,335.459991,342.480011,335.429993,342.450012,339.270996,19947000
12/28/2021,343.149994,343.809998,340.320007,341.25,338.082092,15661500
12/29/2021,341.299988,344.299988,339.679993,341.950012,338.775635,15042000
12/30/2021,341.910004,343.130005,338.820007,339.320007,336.170044,15994500
